startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCRangeFailQM,VSWCRangePassQM,VSWCRangeNAQM,VSWCPersistenceFailQM,VSWCPersistencePassQM,VSWCPersistenceNAQM,VSWCStepFailQM,VSWCStepPassQM,VSWCStepNAQM,VSWCNullFailQM,VSWCNullPassQM,VSWCNullNAQM,VSWCGapFailQM,VSWCGapPassQM,VSWCGapNAQM,VSWCSpikeFailQM,VSWCSpikePassQM,VSWCSpikeNAQM,VSWCValidCalFailQM,VSWCValidCalPassQM,VSWCValidCalNAQM,VSWCAlphaQM,VSWCBetaQM,VSWCFinalQF,VSWCFinalQFSciRvw,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICRangeFailQM,VSICRangePassQM,VSICRangeNAQM,VSICPersistenceFailQM,VSICPersistencePassQM,VSICPersistenceNAQM,VSICStepFailQM,VSICStepPassQM,VSICStepNAQM,VSICNullFailQM,VSICNullPassQM,VSICNullNAQM,VSICGapFailQM,VSICGapPassQM,VSICGapNAQM,VSICSpikeFailQM,VSICSpikePassQM,VSICSpikeNAQM,VSICValidCalFailQM,VSICValidCalPassQM,VSICValidCalNAQM,VSICAlphaQM,VSICBetaQM,VSICFinalQF,VSICFinalQFSciRvw,tempFailQM,tempPassQM,tempNAQM,calDefaultQM,calNEONQM,calNAQM
"2016-09-01T00:00:00Z","2016-09-01T00:30:00Z",0.2526,0.2526,0.2526,0.0000,179,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,1.00,99.00,0.00,,,,1.00,0.00,0,,2049.434,2048.561,2050.835,1.233,125,0.199,0.099,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,31.00,69.00,0.00,,,,31.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T00:30:00Z","2016-09-01T01:00:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2048.561,2048.561,2048.561,0.000,148,0.000,0.000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,18.00,82.00,0.00,,,,18.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T01:00:00Z","2016-09-01T01:30:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2048.561,2048.561,2048.561,0.000,146,0.000,0.000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,19.00,81.00,0.00,,,,19.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T01:30:00Z","2016-09-01T02:00:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2048.561,2048.561,2048.561,0.000,155,0.000,0.000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,14.00,86.00,0.00,,,,14.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T02:00:00Z","2016-09-01T02:30:00Z",0.2526,0.2526,0.2526,0.0000,178,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,1.00,99.00,0.00,,,,1.00,0.00,0,,2048.691,2048.561,2050.835,0.283,139,0.090,0.045,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,23.00,77.00,0.00,,,,23.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T02:30:00Z","2016-09-01T03:00:00Z",0.2526,0.2526,0.2526,0.0000,87,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,4.00,96.00,0.00,,,,4.00,0.00,0,,2049.855,2048.561,2053.120,1.474,58,0.319,0.159,0.00,49.00,51.00,0.00,49.00,51.00,0.00,49.00,51.00,51.00,49.00,0.00,51.00,49.00,0.00,17.00,32.00,51.00,,,,68.00,0.00,1,,0.00,49.00,51.00,49.00,0.00,51.00
"2016-09-01T03:00:00Z","2016-09-01T03:30:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2050.630,2048.561,2050.835,0.428,144,0.109,0.055,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,20.00,80.00,0.00,,,,20.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T03:30:00Z","2016-09-01T04:00:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2050.835,2048.561,2053.120,0.142,147,0.062,0.031,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,18.00,82.00,0.00,,,,18.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T04:00:00Z","2016-09-01T04:30:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2050.992,2048.561,2053.120,0.417,131,0.113,0.056,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,27.00,73.00,0.00,,,,27.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
"2016-09-01T04:30:00Z","2016-09-01T05:00:00Z",0.2526,0.2526,0.2526,0.0000,180,0.2135,0.0000,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,,,,0.00,0.00,0,,2052.786,2050.835,2053.120,0.658,123,0.146,0.073,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,32.00,68.00,0.00,,,,32.00,0.00,1,,0.00,100.00,0.00,100.00,0.00,0.00
