startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2016-09-01T00:00:00Z","2016-09-01T00:30:00Z",0.3407,0.3399,0.3416,0.0000,180,0.2135,0.0000,0,4735.530,4729.247,4735.856,2.063,162,0.226,0.113,1
"2016-09-01T00:30:00Z","2016-09-01T01:00:00Z",0.3404,0.3398,0.3412,0.0000,180,0.2135,0.0000,0,4735.856,4735.856,4735.856,0.000,169,0.000,0.000,0
"2016-09-01T01:00:00Z","2016-09-01T01:30:00Z",0.3412,0.3404,0.3418,0.0000,180,0.2135,0.0000,0,4735.856,4735.856,4735.856,0.000,176,0.000,0.000,0
"2016-09-01T01:30:00Z","2016-09-01T02:00:00Z",0.3406,0.3400,0.3417,0.0000,180,0.2135,0.0000,0,4735.856,4735.856,4735.856,0.000,176,0.000,0.000,0
"2016-09-01T02:00:00Z","2016-09-01T02:30:00Z",0.3409,0.3403,0.3415,0.0000,180,0.2135,0.0000,0,4738.675,4735.856,4742.466,10.764,136,0.563,0.281,1
"2016-09-01T02:30:00Z","2016-09-01T03:00:00Z",0.3409,0.3404,0.3413,0.0000,89,0.2135,0.0000,0,4742.466,4742.466,4742.466,0.000,83,0.000,0.000,1
"2016-09-01T03:00:00Z","2016-09-01T03:30:00Z",0.3409,0.3401,0.3417,0.0000,180,0.2135,0.0000,0,4742.466,4742.466,4742.466,0.000,157,0.000,0.000,1
"2016-09-01T03:30:00Z","2016-09-01T04:00:00Z",0.3412,0.3400,0.3422,0.0000,180,0.2135,0.0000,0,4748.341,4742.466,4749.071,4.312,163,0.325,0.163,0
"2016-09-01T04:00:00Z","2016-09-01T04:30:00Z",0.3407,0.3400,0.3419,0.0000,180,0.2135,0.0000,0,4749.071,4749.071,4749.071,0.000,180,0.000,0.000,0
"2016-09-01T04:30:00Z","2016-09-01T05:00:00Z",0.3409,0.3401,0.3417,0.0000,180,0.2135,0.0000,0,4750.836,4749.071,4755.680,8.611,146,0.486,0.243,1
"2016-09-01T05:00:00Z","2016-09-01T05:30:00Z",0.3404,0.3396,0.3419,0.0000,180,0.2135,0.0000,0,4755.680,4755.680,4755.680,0.000,171,0.000,0.000,0
"2016-09-01T05:30:00Z","2016-09-01T06:00:00Z",0.3409,0.3404,0.3416,0.0000,180,0.2135,0.0000,0,4755.680,4755.680,4755.680,0.000,173,0.000,0.000,0
"2016-09-01T06:00:00Z","2016-09-01T06:30:00Z",0.3403,0.3396,0.3413,0.0000,177,0.2135,0.0000,0,4760.709,4755.680,4762.290,8.006,138,0.482,0.241,1
"2016-09-01T06:30:00Z","2016-09-01T07:00:00Z",0.3408,0.3397,0.3419,0.0000,180,0.2135,0.0000,0,4762.531,4762.290,4768.899,1.549,164,0.194,0.097,0
"2016-09-01T07:00:00Z","2016-09-01T07:30:00Z",0.3411,0.3405,0.3422,0.0000,180,0.2135,0.0000,0,4768.656,4762.290,4768.899,1.558,163,0.196,0.098,0
"2016-09-01T07:30:00Z","2016-09-01T08:00:00Z",0.3408,0.3399,0.3416,0.0000,180,0.2135,0.0000,0,4768.899,4768.899,4768.899,0.000,172,0.000,0.000,0
"2016-09-01T08:00:00Z","2016-09-01T08:30:00Z",0.3405,0.3399,0.3419,0.0000,180,0.2135,0.0000,0,4771.687,4768.899,4775.508,10.727,147,0.540,0.270,1
"2016-09-01T08:30:00Z","2016-09-01T09:00:00Z",0.3414,0.3405,0.3424,0.0000,180,0.2135,0.0000,0,4775.508,4775.508,4775.508,0.000,177,0.000,0.000,0
"2016-09-01T09:00:00Z","2016-09-01T09:30:00Z",0.3404,0.3397,0.3419,0.0000,180,0.2135,0.0000,0,4775.508,4775.508,4775.508,0.000,172,0.000,0.000,0
"2016-09-01T09:30:00Z","2016-09-01T10:00:00Z",0.3406,0.3398,0.3417,0.0000,180,0.2135,0.0000,0,4775.508,4775.508,4775.508,0.000,171,0.000,0.000,0
"2016-09-01T10:00:00Z","2016-09-01T10:30:00Z",0.3411,0.3399,0.3422,0.0000,180,0.2135,0.0001,0,4775.508,4775.508,4775.508,0.000,162,0.000,0.000,1
"2016-09-01T10:30:00Z","2016-09-01T11:00:00Z",0.3405,0.3397,0.3413,0.0000,180,0.2135,0.0000,0,4776.976,4775.508,4782.113,7.593,144,0.459,0.230,1
"2016-09-01T11:00:00Z","2016-09-01T11:30:00Z",0.3408,0.3402,0.3417,0.0000,180,0.2135,0.0000,0,4775.508,4775.508,4775.508,0.000,164,0.000,0.000,0
