startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2016-09-01T00:00:00Z","2016-09-01T00:30:00Z",0.1685,0.1681,0.1695,0.0000,180,0.2135,0.0000,0,1734.405,1730.525,1737.589,1.594,180,0.188,0.094,0
"2016-09-01T00:30:00Z","2016-09-01T01:00:00Z",0.1688,0.1679,0.1699,0.0000,180,0.2135,0.0000,0,1732.234,1727.522,1736.126,4.622,180,0.320,0.160,0
"2016-09-01T01:00:00Z","2016-09-01T01:30:00Z",0.1695,0.1683,0.1700,0.0000,180,0.2135,0.0000,0,1729.323,1725.869,1734.331,1.935,180,0.207,0.104,0
"2016-09-01T01:30:00Z","2016-09-01T02:00:00Z",0.1692,0.1681,0.1699,0.0000,180,0.2135,0.0000,0,1729.182,1725.437,1734.219,2.261,180,0.224,0.112,0
"2016-09-01T02:00:00Z","2016-09-01T02:30:00Z",0.1693,0.1680,0.1699,0.0000,180,0.2135,0.0000,0,1728.491,1724.889,1732.656,2.590,180,0.240,0.120,0
"2016-09-01T02:30:00Z","2016-09-01T03:00:00Z",0.1697,0.1688,0.1700,0.0000,169,0.2135,0.0000,0,1726.870,1724.875,1731.311,1.683,180,0.193,0.097,0
"2016-09-01T03:00:00Z","2016-09-01T03:30:00Z",0.1699,0.1691,0.1700,0.0000,164,0.2135,0.0000,0,1726.313,1723.454,1729.423,0.893,180,0.141,0.070,0
"2016-09-01T03:30:00Z","2016-09-01T04:00:00Z",0.1699,0.1693,0.1700,0.0000,176,0.2135,0.0000,0,1726.050,1723.779,1728.628,0.862,180,0.138,0.069,0
"2016-09-01T04:00:00Z","2016-09-01T04:30:00Z",0.1700,0.1697,0.1700,0.0000,142,0.2135,0.0000,1,1725.909,1723.779,1728.521,0.804,180,0.134,0.067,0
"2016-09-01T04:30:00Z","2016-09-01T05:00:00Z",0.1700,0.1692,0.1700,0.0000,151,0.2135,0.0000,1,1725.986,1723.779,1729.200,0.782,180,0.132,0.066,0
"2016-09-01T05:00:00Z","2016-09-01T05:30:00Z",0.1699,0.1690,0.1700,0.0000,78,0.2135,0.0000,1,1726.359,1723.779,1730.424,1.008,90,0.212,0.106,1
"2016-09-01T05:30:00Z","2016-09-01T06:00:00Z",0.1696,0.1681,0.1699,0.0000,169,0.2135,0.0000,0,1726.960,1723.898,1731.989,2.066,180,0.214,0.107,0
"2016-09-01T06:00:00Z","2016-09-01T06:30:00Z",0.1699,0.1695,0.1699,0.0000,163,0.2135,0.0000,0,1726.303,1724.223,1728.638,0.612,180,0.117,0.058,0
"2016-09-01T06:30:00Z","2016-09-01T07:00:00Z",0.1699,0.1695,0.1699,0.0000,165,0.2135,0.0000,0,1726.323,1724.001,1728.745,0.740,180,0.128,0.064,0
"2016-09-01T07:00:00Z","2016-09-01T07:30:00Z",0.1699,0.1695,0.1700,0.0000,151,0.2135,0.0000,1,1726.183,1722.908,1731.207,0.996,180,0.149,0.074,0
"2016-09-01T07:30:00Z","2016-09-01T08:00:00Z",0.1699,0.1699,0.1699,0.0000,144,0.2135,0.0000,1,1726.056,1724.001,1728.628,0.525,180,0.108,0.054,0
"2016-09-01T08:00:00Z","2016-09-01T08:30:00Z",0.1695,0.1682,0.1699,0.0000,180,0.2135,0.0000,0,1726.761,1723.676,1730.766,1.702,180,0.195,0.097,0
"2016-09-01T08:30:00Z","2016-09-01T09:00:00Z",0.1695,0.1685,0.1699,0.0000,176,0.2135,0.0000,0,1726.502,1723.130,1732.096,3.071,180,0.261,0.131,0
"2016-09-01T09:00:00Z","2016-09-01T09:30:00Z",0.1686,0.1681,0.1695,0.0000,180,0.2135,0.0000,0,1730.414,1726.104,1733.884,1.871,180,0.204,0.102,0
"2016-09-01T09:30:00Z","2016-09-01T10:00:00Z",0.1690,0.1681,0.1699,0.0000,180,0.2135,0.0000,0,1729.676,1725.869,1732.767,1.604,180,0.189,0.094,0
"2016-09-01T10:00:00Z","2016-09-01T10:30:00Z",0.1687,0.1677,0.1697,0.0000,180,0.2135,0.0000,0,1730.691,1726.865,1734.665,2.169,180,0.220,0.110,0
"2016-09-01T10:30:00Z","2016-09-01T11:00:00Z",0.1684,0.1679,0.1690,0.0000,90,0.2135,0.0000,1,1731.456,1729.092,1734.107,1.160,90,0.227,0.114,0
"2016-09-01T11:00:00Z","2016-09-01T11:30:00Z",0.1683,0.1680,0.1689,0.0000,180,0.2135,0.0000,0,1731.830,1728.662,1735.002,1.204,180,0.164,0.082,0
"2016-09-01T11:30:00Z","2016-09-01T12:00:00Z",0.1684,0.1679,0.1694,0.0000,180,0.2135,0.0000,0,1731.703,1729.084,1734.331,1.367,180,0.174,0.087,0
"2016-09-01T12:00:00Z","2016-09-01T12:30:00Z",0.1683,0.1680,0.1696,0.0000,180,0.2135,0.0000,0,1731.938,1727.862,1733.884,0.912,180,0.142,0.071,0
"2016-09-01T12:30:00Z","2016-09-01T13:00:00Z",0.1682,0.1680,0.1683,0.0000,171,0.2135,0.0000,0,1732.279,1729.550,1734.443,0.760,180,0.130,0.065,0
"2016-09-01T13:00:00Z","2016-09-01T13:30:00Z",0.1680,0.1679,0.1682,0.0000,173,0.2135,0.0000,0,1732.867,1729.663,1735.002,0.717,180,0.126,0.063,0
"2016-09-01T13:30:00Z","2016-09-01T14:00:00Z",0.1681,0.1680,0.1683,0.0000,120,0.2135,0.0000,0,1732.954,1731.101,1735.002,0.676,125,0.147,0.074,1
"2016-09-01T14:00:00Z","2016-09-01T14:30:00Z",0.1681,0.1678,0.1683,0.0000,144,0.2135,0.0000,0,1732.924,1730.324,1734.890,0.673,145,0.136,0.068,1
"2016-09-01T14:30:00Z","2016-09-01T15:00:00Z",0.1682,0.1676,0.1690,0.0000,180,0.2135,0.0000,0,1732.602,1727.996,1734.443,0.791,180,0.133,0.066,0
"2016-09-01T15:00:00Z","2016-09-01T15:30:00Z",0.1685,0.1681,0.1698,0.0000,180,0.2135,0.0000,0,1731.786,1727.650,1734.555,1.949,180,0.208,0.104,0
"2016-09-01T15:30:00Z","2016-09-01T16:00:00Z",0.1686,0.1681,0.1696,0.0000,180,0.2135,0.0000,0,1732.045,1727.650,1735.002,1.463,180,0.180,0.090,0
"2016-09-01T16:00:00Z","2016-09-01T16:30:00Z",0.1687,0.1681,0.1698,0.0000,180,0.2135,0.0000,0,1732.808,1727.745,1735.789,1.842,180,0.202,0.101,0
"2016-09-01T16:30:00Z","2016-09-01T17:00:00Z",0.1682,0.1679,0.1696,0.0000,167,0.2135,0.0000,0,1736.365,1730.193,1738.604,2.702,180,0.245,0.123,0
"2016-09-01T17:00:00Z","2016-09-01T17:30:00Z",0.1683,0.1679,0.1693,0.0000,180,0.2135,0.0000,0,1737.394,1733.764,1739.962,1.293,180,0.170,0.085,0
"2016-09-01T17:30:00Z","2016-09-01T18:00:00Z",0.1684,0.1680,0.1690,0.0000,180,0.2135,0.0000,0,1737.798,1734.778,1740.193,0.952,180,0.145,0.073,0
