startDateTime,endDateTime,VSWCMean,VSWCMinimum,VSWCMaximum,VSWCVariance,VSWCNumPts,VSWCExpUncert,VSWCStdErMean,VSWCFinalQF,VSICMean,VSICMinimum,VSICMaximum,VSICVariance,VSICNumPts,VSICExpUncert,VSICStdErMean,VSICFinalQF
"2016-08-01T00:00:00Z","2016-08-01T00:30:00Z",0.2914,0.2914,0.2916,0.0000,132,0.2135,0.0000,1,9005.178,8987.342,9023.282,100.825,27,3.865,1.932,1
"2016-08-01T00:30:00Z","2016-08-01T01:00:00Z",0.2914,0.2914,0.2917,0.0000,162,0.2135,0.0000,1,8949.469,8929.844,9001.719,258.539,26,6.307,3.153,1
"2016-08-01T01:00:00Z","2016-08-01T01:30:00Z",0.2914,0.2913,0.2915,0.0000,135,0.2135,0.0000,1,8941.522,8908.281,8958.594,102.470,32,3.579,1.789,1
"2016-08-01T01:30:00Z","2016-08-01T02:00:00Z",0.2914,0.2914,0.2914,0.0000,147,0.2135,0.0000,1,8932.718,8915.467,8951.402,60.268,25,3.105,1.553,1
"2016-08-01T02:00:00Z","2016-08-01T02:30:00Z",0.2914,0.2914,0.2914,0.0000,155,0.2135,0.0000,1,8950.709,8908.281,9008.905,910.453,31,10.839,5.419,1
"2016-08-01T02:30:00Z","2016-08-01T03:00:00Z",0.2914,0.2914,0.2915,0.0000,161,0.2135,0.0000,1,8773.202,8757.340,8786.088,60.442,29,2.887,1.444,1
"2016-08-01T03:00:00Z","2016-08-01T03:30:00Z",0.2914,0.2914,0.2914,0.0000,88,0.2135,0.0000,0,8777.554,8764.525,8786.088,49.716,16,3.525,1.763,1
"2016-08-01T03:30:00Z","2016-08-01T04:00:00Z",0.2914,0.2914,0.2914,0.0000,170,0.2135,0.0000,0,8777.595,8757.340,8793.279,106.448,22,4.399,2.200,1
"2016-08-01T04:00:00Z","2016-08-01T04:30:00Z",0.2914,0.2914,0.2914,0.0000,178,0.2135,0.0000,0,8774.961,8757.340,8793.279,78.654,31,3.186,1.593,1
"2016-08-01T04:30:00Z","2016-08-01T05:00:00Z",0.2914,0.2914,0.2914,0.0000,71,0.2135,0.0000,1,8784.036,8771.717,8800.465,62.727,21,3.457,1.728,1
"2016-08-01T05:00:00Z","2016-08-01T05:30:00Z",0.2914,0.2914,0.2915,0.0000,136,0.2135,0.0000,1,8774.363,8757.340,8793.279,76.569,38,2.839,1.419,1
"2016-08-01T05:30:00Z","2016-08-01T06:00:00Z",0.2914,0.2914,0.2916,0.0000,143,0.2135,0.0000,1,8789.684,8742.963,8937.030,3587.637,28,22.639,11.319,1
"2016-08-01T06:00:00Z","2016-08-01T06:30:00Z",0.2914,0.2914,0.2915,0.0000,133,0.2135,0.0000,1,8765.067,8728.590,8800.465,647.500,40,8.047,4.023,1
"2016-08-01T06:30:00Z","2016-08-01T07:00:00Z",0.2914,0.2914,0.2914,0.0000,162,0.2135,0.0000,1,8785.711,8771.717,8800.465,44.534,38,2.165,1.083,1
"2016-08-01T07:00:00Z","2016-08-01T07:30:00Z",0.2914,0.2914,0.2915,0.0000,156,0.2135,0.0000,1,8792.045,8778.902,8807.652,47.070,35,2.319,1.160,1
"2016-08-01T07:30:00Z","2016-08-01T08:00:00Z",0.2914,0.2914,0.2915,0.0000,111,0.2135,0.0000,1,8808.252,8786.088,8814.842,70.074,12,4.833,2.417,1
